Newport Kindergarten, NSW
Newport Lakes Primary School, VIC
Newport Public School, NSW
Newrybar Public School, NSW
Newstead Heights School, TAS
Newstead Preschool, VIC
Newstead Primary School, VIC
Newton Moore Education Support Centre, WA
Newton Preprimary, WA
Newton Primary School, WA
Newtown North Public School, NSW
Newtown Primary School, VIC
New Town Primary School, TAS
Newtown Public School, NSW
Newtown State School, QLD
Ngaanyatjarra School, WA
Ngalangangpum School, WA
Ngalapita Remote Community School, WA
Nganmarriyanga Community School, NT
NG Hayes Preschool, VIC
Ngukurr School, NT
Ngunnawal Preschool, ACT
Ngunnawal Primary School, ACT
Nhill College, VIC
Nhill Kindergarten, VIC
Nhill Lutheran School, VIC
Nhulunbuy Christian School, NT
Nhulunbuy Preschool, NT
Nhulunbuy Primary School, NT
Niagara Park Public School, NSW
Niangala Public School, NSW
Nicholls Early Childhood Centre, ACT
Nicholson Primary School, VIC
Nicholson Street Public School, NSW
Nichols Point Primary School, VIC
Nicolson Avenue Junior Primary School, SA
Nicolson Avenue Primary School, SA
Niddrie Primary School, VIC
Nightcliff Preschool, NT
Nightcliff Primary School, NT
Niland Special School, NSW
Nillo Infants School, NSW
Nillo Infants School, NSW
Nilma Primary School, VIC
Nimbin Central School, NSW
Nimbin Preschool, NSW
Nimmitabel Preschool, NSW
Nimmitabel Public School, NSW
Nipperville Learning Centre Service, ACT
Nixon Street Primary School, TAS
Noah's Ark Care & Learning Centre, NSW
Noahs Ark Kindergarten and Day Care Centre, QLD
Noahs Ark Preschool, NSW
Noah's Ark PreSchool and Child Care Centre, QLD
Noah's Ark Preschool & Child Care Centre, QLD
Noarlunga Downs Primary School, SA
Noarlunga Primary School, SA
Nobby State School, QLD
Noble Park English School, VIC
Noble Park Preschool, VIC
Noble Park Primary School, VIC
Noble Park Special School, VIC
Noddy Kindergarten, NSW
Nola Barber Kindergarten, VIC
Nollamara Christian Academy, WA
Nollamara Primary School, WA
Nollamara Primary School Kindergarten Program, WA
Noojee Primary School, VIC
Noorat Primary School, VIC
Noorinbee Primary School, VIC
Noosa Christian College, QLD
Noosa Pengari Steiner School, QLD
Noosaville Child Care and Preschool Centre, QLD
Noosaville State School, QLD
Noranda Preprimary, WA
Noranda Primary School, WA
Noranda Primary School Kindergarten Program, WA
Nords Wharf Community Preschool Inc, NSW
Nords Wharf Public School, NSW
Norfolk Island Central School, NSW
Norfolk Island Kindergarten, NSW
Norfolk Village State School, QLD
Normanby Street Preschool, VIC
Normanhurst Public School, NSW
Normanhurst West Community Preschool, NSW
Normanhurst West Public School, NSW
Norman Park Preschool and Kindergarten, QLD
Norman Park State School, QLD
Normanton State School, QLD
Norrie Stuart Preschool, SA
Norris Bank Primary School, VIC
Norris Road State School, QLD
Norseman District High School, WA
Norseman Primary School Kindergarten Program, WA
North Adelaide Primary School, SA
North Ainslie Preschool, ACT
North Ainslie Primary School, ACT
Northam Kindergarten, WA
Northam Primary School, WA
Northampton District High School, WA
Northampton District High School Preprimary, WA
North Arm State School, QLD
North Balga Primary School, WA
North Balga Primary School Kindergarten Program, WA
North Beach Primary School, WA
North Bendigo Kindergarten, VIC
North Bondi Kindergarten, NSW
Northbridge Public School, NSW
North Brighton Preschool, NSW
North Carlton Childrens Centre Kindergarten, VIC
North Cheltenham Preschool, VIC
Northcliffe District High School, WA
Northcliffe Primary School Kindergarten Program, WA
Northcote Primary School, VIC
North Cottesloe Kindergarten, WA
North Cottesloe Preschool, WA
North Cottesloe Primary School, WA
Northcross Chrisian School, NSW
North Dandalup Primary School, WA
North East Metro District Language Development Centre Kindy, WA
North East Metro Language Development Centre, WA
North East Metro Language Development Centre, WA
North East Public School of Distance Education, NSW
North Epping Kindergarten, NSW
Northern Bay P-12 College, VIC
Northern Bay P-12 College, VIC
Northern Bay P-12 College, VIC
Northern Bay P-12 College, VIC
Northern Bay P-12 College, VIC
Northern Beaches Christian Preschool, NSW
Northern Beaches Christian School, NSW
Northern Country-Port Augusta Early Learning Program, SA
Northern Country - Whyalla Early Learning Program, SA
Northern Peninsula Area State College, QLD
Northern Peninsula Area State College Bamaga Junior Campus, QLD
Northern School for Autism, VIC
Northern School for Autism, VIC
Northern Suburbs Christian School, TAS
North Essendon Preschool, VIC
North Eton State School, QLD
Northfield Primary School, SA
North Fremantle Preprimary, WA
North Fremantle Primary School, WA
Northgate State School, QLD
North Gosford Learning Centre, NSW
North Hamilton Kindergarten, VIC
North Haven Kindergarten, SA
North Haven Public School, NSW
North Haven Schools, SA
North Haven Schools, SA
North Ingle Farm Primary School, SA
North Kalgoorlie Kindergarten, WA
North Kalgoorlie Primary School, WA
North Kew Municipal Kindergarten, VIC
North Lakes Preschool and Childrens Centre, NSW
Northlakes Public School, NSW
North Lakes State College, QLD
North Maidstone Preschool Play Centre, VIC
North Mandurah Education Support Centre, WA
North Mandurah Preprimary, WA
North Mandurah Primary School, WA
Northmead Kindergarten, NSW
Northmead Public School, NSW
North Melbourne Primary School, VIC
North Morley Preprimary, WA
North Morley Primary School, WA
North Nowra Preschool Kindergarten, NSW
North Nowra Public School, NSW
North Parmelia Primary School, WA
North Parmelia Primary School Kindergarten Progm, WA
North Parramatta Public School, NSW
North Perth Primary School, WA
Northpine Christian College, QLD
North Ringwood Preschool, VIC
North Rockhampton Special School, QLD
North Rocks Public School, NSW
North Rocks Uniting Church Preschool, NSW
North Ryde Community Preschool Centre, NSW
North Ryde Public School, NSW
North Shore Kindergarten, VIC
Northside Baptist Preschool Centre, NSW
Northside Christian College, VIC
Northside Christian College, QLD
Northside Christian College Preschool, QLD
Northside Early Learning Centre Moruya, NSW
Northside Montessori Preschool, NSW
Northside Montessori School, NSW
Northside Preschool, NSW
Northside Primary English Centre, ACT
North Star Public School, NSW
North St Marys Community Preschool, NSW
North Sunshine Kindergarten, VIC
North Sydney Public School, NSW
North Tom Price Primary School, WA
North Tom Price Primary School Kindergarten Prog, WA
North Turramurra Public School, NSW
Northview State School, QLD
North Wagga Public School, NSW
North West Brunswick Kindergarten, VIC
North West Christian School, TAS
North West Maria Montessori Preschool, VIC
North Woodvale Primary School, WA
North Woodvale Primary School Kindergarten Prog, WA
Norton Summit Primary School, SA
Norville State School, QLD
Norwest Christian College, NSW
Norwood Community Preschool, NSW
Norwood Preschool, VIC
Norwood Primary School, SA
Norwood Primary School, TAS
Notre Dame Catholic Primary School, WA
Notre Dame School, WA
Noumea Public School, NSW
Nowa Nowa Kindergarten, VIC
Nowa Nowa Primary School, VIC
Nowendoc Public School, NSW
Nowra Anglican College, NSW
Nowra Christian Community School, NSW
Nowra East Public School, NSW
Nowra East Public School Preschool, NSW
Nowra Hill Public School, NSW
Nowra Public School, NSW
Ntaria School, NT
Nudgee Junior College, QLD
Nulkaba Preschool, NSW
Nulkaba Public School, NSW
Nullagine School, WA
Nullawarre & District Kindergarten, VIC
Nullawarre District Primary School, VIC
Nullawil Primary School, VIC
Nulsen Primary School, WA
Nulsen Primary School Kindergarten Program, WA
Numbulwar School, NT
Numeralla Public School, NSW
Numinbah Valley State School, QLD
Numurkah Preschool Centre, VIC
Numurkah Primary School, VIC
Nunawading Christian College Primary, VIC
Nunawading Kindergarten, VIC
Nundah Kindergarten, QLD
Nundah State School, QLD
Nundle CWA Preschool, NSW
Nundle Public School, NSW
Nungarin Primary School, WA
Nungurner Primary School, VIC
Nuriootpa Primary School, SA
Nursery Road State Special School, QLD
Nuwarra Public School, NSW
Nyabing Preprimary, WA
Nyabing Primary School, WA
Nyah District Primary School, VIC
Nyah West & District Kindergarten Association, VIC
Nyikina Mangala Community School, WA
Nyirrpi School, NT
Nymboida Public School, NSW
Nyngan Public School, NSW
Nyora Primary School, VIC
NZ Pilot, 
Oakbank Area School, SA
Oakbank Kindergarten, SA
Oakbrook Kindergarten, VIC
Oakdale Public School, NSW
Oakenden State School, QLD
Oakey Community Preschool and Kindergarten, QLD
Oakey State School, QLD
Oak Flats Public School, NSW
Oak Flats Public School Preschool, NSW
Oakhill Drive Public School, NSW
Oakhill Kindergarten, VIC
Oakhurst Preschool, NSW
Oaklands Central School, NSW
Oaklands Child Care & Kindergarten, QLD
Oaklands Estate Kindergarten, SA
Oakleigh Community Preschool & Kindergarten, QLD
Oakleigh Grammer, VIC
Oakleigh Primary School, VIC
Oakleigh Primary School Kindergarten, VIC
Oakleigh South Primary School, VIC
Oakleigh State School, QLD
Oak Park Kindergarten, VIC
Oak Park Primary School, VIC
Oak Valley Aboriginal School, SA
Oakville Preschool, NSW
Oakville Public School, NSW
Oakwood School, TAS
Oakwood School, TAS
Oakwood School, TAS
Oakwood State School, QLD
Oatlands District High School, TAS
Oatlands Kindergarten, VIC
Oatlands Primary School, VIC
Oatlands Public School, NSW
Oatley Public School, NSW
Oatley Red Bear Preschool, NSW
Oatley West Public School, NSW
Oban Preschool, VIC
Oberon Preschool Kindergarten, NSW
Oberon Primary School, VIC
Oberon Public School, NSW
Oberon South Primary School, VIC
Oberthur Preprimary, WA
Oberthur Primary School, WA
Obley Education Centre, NSW
Ocean Forest Lutheran College, WA
Ocean Grove Preschool Centre, VIC
Ocean Grove Primary School, VIC
Ocean Reef Primary School, WA
Ocean Reef Primary School Kindergarten Program, WA
Ocean Road Primary School, WA
Ocean Shores Preschool, NSW
Ocean Shores Public School, NSW
Ocean Street Kindergarten, NSW
Ocean Street Long Day Preschool, NSW
Ocean View P-12 School, SA
Ocean View Preschool Kindergarten - Alpha Babies Essential Ch, NSW
O'Connell Public School, NSW
O'Connor Cooperative School, ACT
O'Connor Education Support Centre, WA
O'Connor Primary School, WA
Octopus Garden Preschool and Long Day Care Centre, NSW
Officer Primary School, VIC
O'Halloran Hill Kindergarten, SA
Old Bar Community Preschool, NSW
Old Bar Public School, NSW
Old Bonalbo Public School, NSW
Old Guildford Preschool, NSW
Old Guildford Public School, NSW
Old Orchard Primary School, VIC
Old Yarranlea State School, QLD
Olinda Avenue Kindergarten, VIC
Olinda Primary School, VIC
Olive Phillips Kindergarten, VIC
Olivet Christian College, VIC
Olympic Avenue Kindergarten, VIC
Olympic Village Preschool, VIC
Omeo Primary School, VIC
One Arm Point Community School Kindergarten Prog, WA
One Arm Point Remote Community School, WA
One Laptop per Child NZ, 
One Mile State School, QLD
One Tree Hill Primary School, SA
Ongerup Primary School, WA
Onslow School, WA
Oodnadatta Aboriginal School, SA
Oonoonba State School, QLD
Open Access College, SA
Open Learning Child Care & Kindergarten, VIC
Orama Preschool, NSW
Orama Public School, NSW
Orana Catholic Primary School, WA
Orana Community Preschool, NSW
Orana Heights Public School, NSW
Orana Preschool, NSW
Orange Anglican Grammar School, NSW
Orange Christian School, NSW
Orange East Public School, NSW
Orange Emu Kindergarten, NSW
Orange Grove Primary School, WA
Orange Grove Public School, NSW
Orange Grove Public School Preschool, NSW
Orange Preschool Kindergarten, NSW
Orange Public School, NSW
Orbost North Primary School, VIC
Orbost Preschool Centre, VIC
Orbost Primary School, VIC
Orchard Grove Primary School, VIC
Orchard Hills Preschool, NSW
Orchard Hills Public School, NSW
Orelia Primary School, WA
Orford Primary School, TAS
Orient Point Community Preschool, NSW
Orion State School, QLD
Ormeau State School, QLD
Ormiston College, QLD
Ormiston Preschool and Child Care Centre, QLD
Ormiston State School, QLD
Ormond Community Kindergarten, VIC
Ormond Primary School, VIC
Orrong Road Preschool, VIC
Orroroo Area School, SA
Orrvale Primary School, VIC
Osborne Primary School, VIC
Osborne Primary School, WA
Osborne Primary School Kindergarten Program, WA
Osbornes Flat Primary School, VIC
Osborne State School, QLD
O'Sullivan Beach Kindergarten, SA
O'Sullivan Beach Primary School, SA
Otford Public School, NSW
Our Holy Redeemer School, VIC
Ourimbah Public School, NSW
Our Lady Help of Christians Primary School, NSW
Our Lady Help of Christians Primary School, NSW
Our Lady Help of Christians Primary School, NSW
Our Lady Help of Christians School, VIC
Our Lady Help of Christians School, VIC
Our Lady Help of Christians School, VIC
Our Lady Help of Christians School, VIC
Our Lady Help of Christians School, VIC
Our Lady Help of Christians School, QLD
Our Lady Help of Christians School, QLD
Our Lady of Delours Primary School, NSW
Our Lady of Dolours Primary School, QLD
Our Lady of Fatima Preprimary, WA
Our Lady of Fatima Primary School, NSW
Our Lady of Fatima Primary School, NSW
Our Lady of Fatima Primary School, QLD
Our Lady of Fatima School, VIC
Our Lady of Fatima School, WA
Our Lady of Good Counsel Primary School, NSW
Our Lady of Good Counsel School, VIC
Our Lady of Good Counsel School, QLD
Our Lady of Good Counsel School, WA
Our Lady of Grace Primary School, SA
Our Lady of Grace School, WA
Our Lady of Hope Primary School, SA
Our Lady of Lebanon College, NSW
Our Lady of Lourdes Infants School, NSW
Our Lady of Lourdes Primary School, NSW
Our Lady of Lourdes Primary School, NSW
Our Lady of Lourdes Primary School, NSW
Our Lady of Lourdes Primary School, NSW
Our Lady of Lourdes Primary School, QLD
Our Lady of Lourdes Primary School, QLD
Our Lady of Lourdes Primary School, WA
Our Lady of Lourdes Primary School, WA
Our Lady of Lourdes Primary School, TAS
Our Lady of Lourdes School, VIC
Our Lady of Lourdes School, VIC
Our Lady of Lourdes School, QLD
Our Lady of Mercy Primary School, WA
Our Lady of Mercy Primary School, TAS
Our Lady of Mt Carmel Primary School, NSW
Our Lady of Mt Carmel Primary School, NSW
Our Lady of Mt Carmel Primary School, SA
Our Lady of Mt Carmel Primary School, WA
Our Lady of Mt Carmel School, NSW
Our Lady of Mt Carmel School, VIC
Our Lady of Mt Carmel School, QLD
Our Lady of Mt Carmel School, WA
Our Lady of Perpetual Succour School, NSW
Our Lady of Perpetual Succour School, VIC
Our Lady of the Angels Primary School, QLD
Our Lady of the Angels Primary School, NSW
Our Lady of the Annunciation School, NSW
Our Lady of the Assumption School, VIC
Our Lady of the Assumption School, QLD
Our Lady of the Cape Primary School, WA
Our Lady of the Immaculate Conception, VIC
Our Lady of the Nativity Primary School, NSW
Our Lady of the Nativity School, VIC
Our Lady of the Pines School, VIC
Our Lady of the River Primary School, SA
Our Lady of the Rosary Kindergarten, QLD
Our Lady of the Rosary Primary School, NSW
Our Lady of the Rosary Primary School, NSW
Our Lady of the Rosary Primary School, NSW
Our Lady of the Rosary Primary School, NSW
Our Lady of the Rosary Primary School, NSW
Our Lady of the Rosary Primary School, NSW
Our Lady of the Rosary Primary School, NSW
Our Lady of the Rosary School, VIC
Our Lady of the Rosary School, QLD
Our Lady of the Rosary School, QLD
Our Lady of the Sacred Heart College, NT
Our Lady of the Sacred Heart College, NT
Our Lady of the Sacred Heart Primary School, NSW
Our Lady of the Sacred Heart School, NT
Our Lady of the Sacred Heart School, QLD
Our Lady of the Sacred Heart School, VIC
Our Lady of the Sacred Heart School, VIC
Our Lady of the Sacred Heart School, QLD
Our Lady of the Sacred Heart School, QLD
